device_id,timestamp,cacao_type,region,altitude,temperature,humidity,precipitation,soil_moisture,soil_ph,soil_type,crop_age,crop_status,fruit_color,fruit_size,harvest_season,cultivation_method,pesticide_use,fermentation_type,light_intensity,gps_lat,gps_lng,producer_id,lot_volume_kg,sale_price_usd,lab_quality_score,certification
4,2026-03-25T19:34:56Z,Criollo,Casanare,388,2711,7405,15823,5402,698,sandy_loam,16,flowering,purple,large,mid-crop,agroforestry,none,box,7181,5.854636,-70.791583,PROD-005,2605,5583,62,fair_trade
7,2026-03-10T05:52:27Z,Forastero,Vichada,391,2900,7107,14266,7774,594,clay_loam,25,healthy,purple,small,mid-crop,traditional,none,heap,40794,4.515188,-68.581962,PROD-014,1913,5646,83,none
7,2026-03-16T12:17:07Z,Forastero,Arauca,409,2512,8400,13925,6629,650,volcanic,15,flowering,orange,medium,main,traditional,none,box,8300,6.430371,-71.42528,PROD-018,2726,3822,90,rainforest_alliance
5,2026-03-01T00:59:57Z,Trinitario,Casanare,298,2779,8078,13767,6726,666,clay_loam,20,growing,orange,medium,mid-crop,traditional,controlled,heap,6592,5.429976,-72.173521,PROD-016,1028,9791,97,organic
8,2026-03-21T23:21:03Z,Forastero,Vichada,253,2716,8365,17155,7963,661,volcanic,5,healthy,yellow,large,main,organic,none,box,28748,4.777935,-68.721926,PROD-014,3500,14541,63,none
4,2026-03-23T14:23:39Z,Criollo,Arauca,423,2689,9178,17397,4215,602,volcanic,8,flowering,yellow,medium,mid-crop,traditional,none,heap,13646,6.988276,-71.790534,PROD-014,3224,7320,97,none
8,2026-03-15T15:58:51Z,Criollo,Vichada,320,2360,7176,14376,7192,607,sandy_loam,16,healthy,orange,small,main,agroforestry,controlled,basket,24128,3.733468,-68.168001,PROD-019,2424,9175,97,fair_trade
2,2026-03-14T08:54:05Z,Trinitario,Vichada,283,2630,7319,12346,7776,668,clay_loam,9,growing,orange,large,mid-crop,agroforestry,none,heap,33020,5.181989,-70.713758,PROD-013,161,9074,82,organic
7,2026-03-01T10:25:22Z,Criollo,Casanare,566,2795,7268,12796,5721,664,volcanic,11,fruiting,yellow,medium,mid-crop,traditional,none,heap,24109,4.794708,-73.361359,PROD-004,2181,5197,98,organic
3,2026-03-21T19:10:10Z,Criollo,Vichada,546,2200,8602,16107,4969,665,volcanic,15,growing,red,large,main,organic,controlled,basket,13115,5.028185,-68.810287,PROD-004,3193,8366,71,none
6,2026-03-03T06:09:32Z,Criollo,Vichada,279,2448,7248,15267,5431,576,sandy_loam,19,healthy,yellow,medium,mid-crop,agroforestry,none,heap,47653,4.536103,-69.295821,PROD-002,207,13981,63,organic
6,2026-03-26T12:51:53Z,Trinitario,Meta,489,2303,8033,10803,7056,571,clay_loam,11,fruiting,orange,medium,mid-crop,traditional,none,box,49492,3.795865,-73.848065,PROD-003,4198,3524,75,none
4,2026-03-18T01:46:01Z,Forastero,Casanare,85,2978,9183,14117,6063,565,clay_loam,5,flowering,purple,small,mid-crop,agroforestry,none,box,14756,4.987969,-71.531826,PROD-012,2471,4670,95,fair_trade
7,2026-03-08T00:20:55Z,Forastero,Casanare,189,2944,8950,16962,7504,626,clay_loam,14,fruiting,purple,small,main,organic,limited,basket,27882,6.28532,-70.918678,PROD-018,2035,12783,94,fair_trade
3,2026-03-08T06:10:10Z,Criollo,Arauca,555,2328,7918,18851,4118,673,volcanic,3,healthy,red,small,mid-crop,organic,none,basket,47706,7.167631,-71.952897,PROD-020,1751,13255,92,none
7,2026-03-16T23:46:52Z,Criollo,Meta,204,2273,7511,10922,6642,657,volcanic,12,fruiting,orange,medium,main,traditional,none,heap,8869,2.125546,-74.252405,PROD-008,2483,5578,86,rainforest_alliance
5,2026-03-05T00:31:43Z,Criollo,Meta,404,2784,8988,18011,7281,638,clay_loam,21,healthy,purple,large,mid-crop,traditional,controlled,basket,30591,3.141155,-72.59575,PROD-009,3183,8203,71,organic
8,2026-03-12T17:11:02Z,Criollo,Arauca,596,2324,8987,13062,4646,641,volcanic,7,flowering,yellow,small,mid-crop,organic,none,box,30846,7.425059,-70.271435,PROD-010,675,14939,71,fair_trade
4,2026-03-17T12:30:01Z,Criollo,Casanare,536,2805,9074,19412,6142,647,sandy_loam,10,healthy,red,small,mid-crop,agroforestry,none,heap,37603,5.353482,-70.779436,PROD-020,3354,8706,81,rainforest_alliance
8,2026-03-08T00:07:37Z,Trinitario,Arauca,566,2828,8922,9451,5690,635,sandy_loam,7,fruiting,purple,large,mid-crop,organic,none,basket,44180,7.345812,-70.640861,PROD-017,3090,10142,64,none
7,2026-03-11T04:32:01Z,Forastero,Vichada,363,2206,8654,15826,6396,618,sandy_loam,24,growing,red,large,mid-crop,organic,controlled,basket,22520,4.625174,-68.868781,PROD-009,2645,11112,75,organic
2,2026-03-06T05:05:20Z,Trinitario,Vichada,324,2586,8764,17216,4056,613,volcanic,22,fruiting,yellow,small,mid-crop,organic,none,basket,15860,5.414534,-69.675451,PROD-013,953,10238,73,organic
1,2026-03-18T15:30:01Z,Trinitario,Vichada,372,2690,7995,16072,5115,626,clay_loam,23,healthy,red,medium,main,organic,none,box,25482,4.186494,-71.228808,PROD-003,3149,11060,75,none
5,2026-03-25T08:23:10Z,Trinitario,Meta,162,2780,7784,9237,4758,551,volcanic,15,fruiting,purple,large,main,traditional,limited,heap,36844,2.586234,-73.992457,PROD-017,4885,2711,84,none
2,2026-03-09T02:36:57Z,Criollo,Casanare,236,2696,8558,19136,4308,586,clay_loam,6,growing,yellow,medium,main,organic,none,heap,21323,4.776748,-72.806216,PROD-009,4038,3779,87,fair_trade
7,2026-03-12T13:22:26Z,Criollo,Casanare,497,2559,8848,14707,6336,647,sandy_loam,5,growing,purple,large,mid-crop,agroforestry,none,basket,24096,5.912838,-73.307313,PROD-008,235,12043,84,none
5,2026-03-03T20:48:32Z,Criollo,Vichada,143,2591,7329,9904,5467,600,clay_loam,3,flowering,red,small,mid-crop,organic,limited,heap,11934,4.327203,-69.869265,PROD-009,4100,5969,68,organic
8,2026-03-15T03:52:21Z,Forastero,Vichada,100,2711,7992,14883,7695,603,clay_loam,9,healthy,red,medium,mid-crop,organic,controlled,heap,6475,4.017086,-70.029498,PROD-020,3795,14125,81,organic
6,2026-03-02T02:12:05Z,Criollo,Meta,469,2768,7899,13008,7789,646,clay_loam,20,growing,orange,large,main,organic,none,basket,21945,4.14183,-72.703216,PROD-011,577,7306,66,none
1,2026-03-07T13:24:23Z,Trinitario,Arauca,385,2816,9277,10801,4874,618,volcanic,20,fruiting,orange,medium,main,organic,none,heap,39910,6.71547,-70.143146,PROD-020,1869,6854,62,fair_trade
8,2026-03-21T21:12:10Z,Forastero,Casanare,509,2358,9385,12635,5930,571,sandy_loam,16,growing,yellow,small,mid-crop,organic,controlled,box,36523,6.00695,-70.939656,PROD-015,3174,11129,88,organic
2,2026-03-12T08:27:17Z,Forastero,Arauca,305,2541,8905,8950,4056,580,volcanic,13,fruiting,orange,small,main,agroforestry,none,basket,49515,6.807331,-70.663415,PROD-013,3817,8687,79,rainforest_alliance
8,2026-03-27T15:03:20Z,Criollo,Casanare,577,2874,7212,14994,4665,659,sandy_loam,6,growing,yellow,large,main,organic,none,heap,13806,5.476459,-72.681194,PROD-011,1009,5674,90,organic
3,2026-03-03T16:20:47Z,Criollo,Meta,494,2651,7805,16730,4474,617,volcanic,24,growing,yellow,medium,mid-crop,organic,none,box,15745,2.072562,-73.991611,PROD-006,4015,14007,74,organic
2,2026-03-09T21:30:22Z,Criollo,Meta,210,2677,7424,13032,5581,645,sandy_loam,7,growing,yellow,small,main,organic,none,heap,40428,3.810453,-72.478483,PROD-016,1131,12907,86,rainforest_alliance
6,2026-03-02T07:03:59Z,Criollo,Arauca,483,2531,8594,14558,7616,566,clay_loam,23,fruiting,yellow,medium,main,agroforestry,limited,box,39140,7.471083,-71.164691,PROD-018,1826,5924,82,fair_trade
6,2026-03-03T13:32:08Z,Criollo,Arauca,165,2471,8247,9443,6568,698,clay_loam,21,fruiting,red,small,main,traditional,limited,heap,45636,6.887839,-70.842501,PROD-008,240,6055,90,fair_trade
8,2026-03-20T16:00:27Z,Criollo,Arauca,552,2791,9408,14712,6323,648,sandy_loam,4,flowering,yellow,large,main,organic,limited,box,24708,6.964124,-72.160751,PROD-018,3867,13969,63,rainforest_alliance
3,2026-03-18T02:27:06Z,Criollo,Meta,415,2318,8404,18802,7708,631,sandy_loam,6,flowering,red,medium,main,organic,limited,heap,18253,2.454323,-74.219531,PROD-011,1258,10327,98,none
6,2026-03-27T17:33:54Z,Criollo,Meta,468,2664,9276,16425,5924,625,volcanic,7,growing,orange,small,mid-crop,traditional,limited,basket,13154,2.529151,-74.019463,PROD-012,551,7819,75,none
7,2026-03-12T15:17:21Z,Trinitario,Vichada,511,2341,9062,11051,7390,633,volcanic,6,healthy,red,small,main,traditional,none,heap,31451,4.195642,-68.170786,PROD-007,1482,7125,87,none
6,2026-03-19T20:02:43Z,Forastero,Vichada,99,2382,8407,18089,6758,670,clay_loam,10,flowering,orange,large,mid-crop,organic,controlled,heap,26430,4.130679,-71.213328,PROD-016,1061,11073,80,rainforest_alliance
7,2026-03-09T03:10:48Z,Criollo,Vichada,438,2265,8553,16437,7133,682,sandy_loam,9,fruiting,yellow,small,main,agroforestry,none,heap,35349,5.372561,-71.3177,PROD-018,4919,12434,74,rainforest_alliance
7,2026-03-05T11:11:26Z,Forastero,Vichada,121,2460,8939,17757,7268,657,volcanic,20,fruiting,red,small,main,organic,none,heap,31075,4.060555,-71.259836,PROD-020,1864,7619,89,none
2,2026-03-12T22:11:35Z,Forastero,Casanare,284,2516,9327,11154,7615,684,clay_loam,5,flowering,yellow,small,mid-crop,traditional,limited,heap,43136,6.008466,-70.651165,PROD-008,4206,7196,63,organic
3,2026-03-15T20:17:49Z,Criollo,Vichada,324,2622,7318,14133,6480,664,clay_loam,22,fruiting,purple,large,main,traditional,none,basket,35947,5.598072,-69.325325,PROD-018,1329,7970,84,fair_trade
8,2026-03-23T08:17:19Z,Trinitario,Meta,303,2811,7547,16684,6196,673,clay_loam,13,healthy,yellow,large,main,traditional,controlled,heap,21060,2.315552,-72.991623,PROD-019,3541,14176,90,none
6,2026-03-22T04:34:41Z,Forastero,Casanare,457,2761,7912,19328,6203,551,sandy_loam,13,growing,purple,small,main,agroforestry,none,heap,9222,5.430068,-72.731269,PROD-006,1774,4645,67,none
2,2026-03-27T15:41:13Z,Trinitario,Meta,197,2455,7730,15245,4131,572,sandy_loam,13,growing,orange,medium,main,traditional,none,heap,35210,2.419473,-73.178258,PROD-015,1853,13765,91,organic
6,2026-03-01T12:56:41Z,Criollo,Meta,398,2237,7264,19631,6130,684,clay_loam,19,fruiting,orange,medium,mid-crop,organic,limited,box,20891,3.94448,-74.508703,PROD-011,3815,10965,69,fair_trade
5,2026-03-19T01:31:47Z,Criollo,Vichada,399,2986,7378,18927,5487,587,sandy_loam,17,growing,red,large,mid-crop,organic,none,box,9373,3.770247,-71.410126,PROD-011,4826,4938,81,none
8,2026-03-25T20:57:40Z,Trinitario,Meta,464,2344,8617,17223,5775,596,clay_loam,5,flowering,yellow,medium,main,agroforestry,none,basket,25875,3.439492,-72.275922,PROD-014,1496,12118,81,rainforest_alliance
2,2026-03-03T11:48:00Z,Criollo,Arauca,157,2208,7543,19452,5785,635,volcanic,16,fruiting,red,large,main,organic,controlled,box,20200,6.594982,-70.712463,PROD-008,1590,11385,96,none
2,2026-03-18T17:27:46Z,Criollo,Arauca,328,2976,8189,16418,6871,581,clay_loam,15,flowering,yellow,small,main,traditional,limited,heap,15221,6.888147,-70.423571,PROD-017,3388,2155,83,rainforest_alliance
5,2026-03-23T20:17:27Z,Trinitario,Vichada,203,2212,9464,11476,7916,641,clay_loam,22,fruiting,yellow,large,mid-crop,organic,controlled,heap,40677,3.754753,-68.796317,PROD-001,1293,7297,86,rainforest_alliance
5,2026-03-28T14:19:34Z,Criollo,Arauca,122,2692,8519,11558,5906,604,volcanic,10,fruiting,purple,large,mid-crop,traditional,limited,box,9418,7.194341,-71.085169,PROD-012,2950,11580,71,none
8,2026-03-18T21:06:35Z,Forastero,Arauca,459,2844,7493,17582,4201,655,volcanic,14,growing,orange,large,main,traditional,none,basket,11676,6.520806,-71.429055,PROD-006,3955,14056,70,fair_trade
5,2026-03-25T22:48:53Z,Criollo,Meta,92,2939,7910,18082,7354,648,sandy_loam,22,flowering,yellow,large,mid-crop,organic,none,box,39662,2.172392,-73.05737,PROD-006,1450,14433,94,fair_trade
2,2026-03-09T03:49:21Z,Criollo,Casanare,188,2732,8265,18347,5292,600,volcanic,11,growing,purple,small,main,agroforestry,none,heap,27273,6.199151,-71.033007,PROD-016,4908,3829,61,organic
7,2026-03-07T00:16:29Z,Forastero,Arauca,550,2559,8559,13487,4853,671,clay_loam,3,healthy,purple,large,mid-crop,agroforestry,none,box,36151,6.650285,-71.59453,PROD-012,1680,10978,94,organic
7,2026-03-14T17:47:21Z,Criollo,Casanare,356,2282,8395,19959,5607,628,clay_loam,21,flowering,yellow,medium,mid-crop,organic,none,box,12002,5.914617,-72.193539,PROD-019,1049,12508,97,none
2,2026-03-11T11:54:30Z,Forastero,Casanare,575,2964,8911,8266,7360,550,sandy_loam,25,growing,red,medium,main,organic,none,box,12371,5.731825,-70.741147,PROD-017,4033,13912,93,fair_trade
4,2026-03-26T19:26:05Z,Forastero,Meta,354,2966,9190,15447,6759,689,clay_loam,15,flowering,yellow,small,mid-crop,traditional,none,basket,18392,3.162184,-72.522796,PROD-009,1832,6763,85,organic
8,2026-03-11T16:56:12Z,Criollo,Meta,168,2479,9355,9936,5457,564,clay_loam,3,fruiting,orange,small,main,traditional,none,heap,15147,2.805761,-74.263514,PROD-015,4031,8576,91,organic
5,2026-03-24T02:17:35Z,Criollo,Casanare,555,2364,8520,16922,7551,602,volcanic,19,healthy,purple,medium,main,agroforestry,limited,basket,17438,5.057856,-72.147594,PROD-020,846,12706,77,fair_trade
3,2026-03-23T15:55:15Z,Trinitario,Meta,424,2669,8130,9107,7005,642,sandy_loam,10,fruiting,yellow,small,mid-crop,traditional,limited,basket,5534,3.424624,-72.995435,PROD-002,1581,10257,68,organic
7,2026-03-13T05:40:56Z,Criollo,Arauca,266,2367,8176,17174,4302,594,sandy_loam,14,healthy,purple,small,main,traditional,controlled,heap,46543,6.04305,-70.372618,PROD-009,535,8225,60,rainforest_alliance
1,2026-03-24T09:20:05Z,Criollo,Vichada,344,2573,8753,19520,4979,658,sandy_loam,7,fruiting,red,large,main,traditional,controlled,heap,17458,4.718875,-70.258113,PROD-006,4282,4519,66,rainforest_alliance
4,2026-03-16T04:55:30Z,Trinitario,Arauca,362,2827,7948,8664,5060,648,clay_loam,23,healthy,yellow,medium,mid-crop,traditional,limited,heap,15399,6.510508,-70.2992,PROD-001,559,9234,73,fair_trade
7,2026-03-17T08:47:36Z,Trinitario,Casanare,275,2382,7732,9326,7806,678,clay_loam,23,fruiting,purple,small,main,organic,none,heap,48382,5.611582,-71.950118,PROD-008,833,10513,65,rainforest_alliance
5,2026-03-03T02:42:57Z,Criollo,Casanare,580,2769,7996,14944,5709,613,volcanic,5,growing,purple,large,main,agroforestry,none,heap,35067,4.671226,-71.339776,PROD-013,3357,11102,69,rainforest_alliance
1,2026-03-19T00:45:25Z,Criollo,Meta,567,2816,9394,11104,6147,694,volcanic,9,healthy,purple,medium,mid-crop,agroforestry,controlled,heap,11296,3.387941,-74.279028,PROD-003,4322,10870,89,none
2,2026-03-08T21:24:23Z,Criollo,Vichada,97,2419,9027,10917,7810,625,volcanic,7,healthy,yellow,medium,main,organic,none,basket,14691,5.114757,-69.782125,PROD-010,3464,2106,77,organic
3,2026-03-01T10:17:35Z,Criollo,Meta,329,2206,7093,11790,5547,648,volcanic,15,fruiting,orange,large,main,agroforestry,controlled,heap,23689,2.232633,-74.335211,PROD-007,3632,14730,72,organic
7,2026-03-14T18:13:28Z,Forastero,Meta,564,2433,7853,8740,5048,653,clay_loam,15,healthy,red,medium,main,traditional,none,basket,6850,2.765515,-73.255333,PROD-009,4946,14600,70,fair_trade
5,2026-03-15T22:36:02Z,Trinitario,Meta,418,2632,8218,8060,4223,673,sandy_loam,8,fruiting,orange,small,main,organic,none,heap,23594,3.383682,-73.968728,PROD-001,326,5852,92,organic
1,2026-03-11T11:42:05Z,Criollo,Vichada,393,2903,8827,14316,4982,568,clay_loam,6,fruiting,purple,medium,main,traditional,none,heap,20010,4.379526,-69.911892,PROD-009,1253,10272,62,fair_trade
8,2026-03-25T19:13:41Z,Criollo,Arauca,277,2663,7905,19678,5901,676,volcanic,22,healthy,purple,small,main,organic,limited,box,40306,6.377106,-72.19836,PROD-010,2564,13349,63,fair_trade
3,2026-03-21T13:12:37Z,Trinitario,Meta,269,2990,7529,13541,7078,596,volcanic,7,fruiting,red,small,main,agroforestry,controlled,box,29277,2.78887,-72.771357,PROD-018,3091,10759,89,rainforest_alliance
8,2026-03-07T08:00:17Z,Trinitario,Arauca,363,2913,8051,12418,5506,678,volcanic,11,fruiting,yellow,medium,main,agroforestry,none,heap,22328,6.287311,-70.653488,PROD-020,2896,13844,62,rainforest_alliance
3,2026-03-25T19:18:51Z,Criollo,Vichada,369,2484,9356,18601,6513,698,sandy_loam,3,healthy,orange,small,main,organic,limited,heap,23660,5.311463,-68.081875,PROD-013,4989,3623,96,none
5,2026-03-09T13:47:06Z,Forastero,Meta,383,2601,7234,13244,7811,680,clay_loam,5,fruiting,purple,large,mid-crop,traditional,limited,box,48877,4.451277,-72.502115,PROD-007,3362,12928,82,rainforest_alliance
3,2026-03-27T01:40:47Z,Criollo,Arauca,94,2301,8953,17210,4628,685,clay_loam,10,fruiting,red,medium,mid-crop,organic,none,basket,28946,6.341225,-72.051396,PROD-003,386,4559,96,fair_trade
8,2026-03-15T06:48:19Z,Forastero,Meta,126,2671,7700,17309,4323,638,sandy_loam,6,healthy,purple,medium,mid-crop,organic,none,box,9514,3.770046,-74.620251,PROD-001,2871,2777,95,rainforest_alliance
2,2026-03-28T02:15:45Z,Criollo,Casanare,209,2490,8570,13712,6189,646,clay_loam,5,fruiting,orange,small,main,agroforestry,none,heap,36801,6.44859,-71.839923,PROD-020,2495,5459,70,fair_trade
1,2026-03-15T19:16:05Z,Criollo,Arauca,185,2785,7690,17522,5660,658,volcanic,19,fruiting,yellow,medium,mid-crop,organic,limited,basket,37119,6.956804,-70.61802,PROD-017,4752,5771,84,organic
5,2026-03-20T19:20:30Z,Criollo,Vichada,560,2827,7742,11226,6827,587,volcanic,19,growing,yellow,small,main,traditional,none,box,8772,5.681799,-69.490775,PROD-020,2603,7231,79,rainforest_alliance
2,2026-03-19T08:53:23Z,Criollo,Arauca,132,2892,7796,10745,4468,589,clay_loam,14,growing,red,small,mid-crop,traditional,none,heap,44061,6.718071,-71.648235,PROD-016,2806,2626,90,rainforest_alliance
8,2026-03-19T00:46:02Z,Trinitario,Casanare,196,2334,7685,11112,7512,678,sandy_loam,17,growing,yellow,small,mid-crop,agroforestry,limited,basket,24957,5.004957,-70.914831,PROD-012,3407,2501,89,organic
7,2026-03-05T10:02:15Z,Criollo,Arauca,155,2209,8816,15717,5794,646,clay_loam,25,fruiting,red,small,main,organic,none,box,42597,7.233173,-71.498231,PROD-011,4063,7450,80,fair_trade
1,2026-03-17T00:28:46Z,Trinitario,Meta,235,2407,7243,10169,4881,651,sandy_loam,21,growing,orange,large,main,organic,controlled,basket,38658,3.442553,-72.940647,PROD-007,4903,4413,93,organic
2,2026-03-13T14:17:21Z,Criollo,Meta,391,2370,7432,14229,4739,650,clay_loam,9,healthy,red,medium,main,agroforestry,controlled,basket,11679,2.372994,-73.311481,PROD-007,3509,3527,81,fair_trade
2,2026-03-01T21:55:35Z,Criollo,Vichada,506,2982,8991,8236,4214,556,volcanic,16,flowering,yellow,large,main,organic,none,box,37998,3.712952,-70.631332,PROD-012,3810,13625,96,rainforest_alliance
1,2026-03-03T20:15:11Z,Trinitario,Casanare,311,2377,8565,14609,6404,554,clay_loam,11,growing,red,small,mid-crop,organic,controlled,box,44704,5.712635,-71.127778,PROD-020,3731,7488,86,fair_trade
8,2026-03-11T04:59:19Z,Forastero,Vichada,533,2281,8752,15887,7467,634,sandy_loam,21,fruiting,red,medium,mid-crop,traditional,none,heap,43681,5.439234,-70.168677,PROD-012,3686,6461,81,fair_trade
5,2026-03-16T13:27:05Z,Criollo,Arauca,519,2259,7912,12361,5823,649,volcanic,17,fruiting,orange,medium,main,organic,controlled,basket,27445,6.44603,-71.028687,PROD-001,1810,14179,72,organic
2,2026-03-08T22:24:29Z,Criollo,Casanare,181,2292,8987,13462,7299,642,sandy_loam,10,growing,yellow,small,mid-crop,organic,limited,heap,31773,5.11076,-71.636918,PROD-005,2847,12286,71,organic
2,2026-03-15T13:53:53Z,Criollo,Vichada,296,2623,7452,10029,6689,558,clay_loam,14,healthy,yellow,medium,main,agroforestry,controlled,box,26208,5.868976,-70.772742,PROD-020,741,10625,81,none
5,2026-03-24T19:05:42Z,Forastero,Vichada,325,2316,7003,16210,6541,631,volcanic,4,healthy,purple,small,mid-crop,agroforestry,limited,heap,23267,4.161615,-71.215844,PROD-008,4714,2238,93,none
3,2026-03-18T20:33:25Z,Criollo,Vichada,82,2240,9411,13259,7982,632,sandy_loam,4,fruiting,orange,large,main,organic,controlled,box,9626,3.934534,-71.237273,PROD-009,1450,6451,65,organic
1,2026-03-10T17:23:02Z,Forastero,Meta,561,2445,7448,15763,6677,592,sandy_loam,23,flowering,red,small,mid-crop,organic,limited,box,36235,3.021294,-72.931887,PROD-001,2882,11675,81,fair_trade
3,2026-03-21T19:43:01Z,Criollo,Arauca,369,2646,8482,13750,5196,604,clay_loam,4,fruiting,orange,large,main,agroforestry,none,basket,45813,6.436889,-71.921309,PROD-013,3886,13362,88,organic
7,2026-03-15T07:03:33Z,Criollo,Casanare,319,2349,9312,14985,4559,567,sandy_loam,20,flowering,yellow,small,main,agroforestry,none,box,9574,5.905975,-72.137906,PROD-019,3381,6239,61,fair_trade
5,2026-03-23T13:30:17Z,Criollo,Meta,282,2363,7525,11025,7964,686,volcanic,9,growing,orange,medium,main,traditional,controlled,box,44373,4.309778,-72.636516,PROD-020,3236,4542,96,fair_trade
6,2026-03-06T08:33:50Z,Forastero,Casanare,232,2953,8408,17692,5825,656,clay_loam,19,fruiting,yellow,medium,mid-crop,traditional,none,heap,7129,5.350278,-71.866313,PROD-009,4443,4353,70,rainforest_alliance
